image_id,identity,path,date,orientation,species,split,dataset
7076,SeaTurtleID2022_t050,images/SeaTurtleID2022/database/turtles-data/data/images/t050/KntSwKdEeT_1097.JPG,2012-08-03,topleft,loggerhead turtle,database,SeaTurtleID2022
7077,SeaTurtleID2022_t050,images/SeaTurtleID2022/database/turtles-data/data/images/t050/TASkhycbJK_1098.jpg,2012-08-03,topleft,loggerhead turtle,database,SeaTurtleID2022
7078,SeaTurtleID2022_t050,images/SeaTurtleID2022/database/turtles-data/data/images/t050/TKVTdxPjDx_1099.JPG,2012-08-03,topright,loggerhead turtle,database,SeaTurtleID2022
7079,SeaTurtleID2022_t050,images/SeaTurtleID2022/database/turtles-data/data/images/t050/aKBvxKQbJf_1100.JPG,2012-08-03,top,loggerhead turtle,database,SeaTurtleID2022
7080,SeaTurtleID2022_t050,images/SeaTurtleID2022/database/turtles-data/data/images/t050/hKfirBgUGk_1101.JPG,2012-08-03,right,loggerhead turtle,database,SeaTurtleID2022
7081,SeaTurtleID2022_t050,images/SeaTurtleID2022/database/turtles-data/data/images/t050/iUYYvjXJuU_1102.JPG,2012-08-03,topleft,loggerhead turtle,database,SeaTurtleID2022
7082,SeaTurtleID2022_t050,images/SeaTurtleID2022/database/turtles-data/data/images/t050/mJLupnMzST_1103.JPG,2012-08-03,left,loggerhead turtle,database,SeaTurtleID2022
7083,SeaTurtleID2022_t051,images/SeaTurtleID2022/database/turtles-data/data/images/t051/CcUeOOFzdD_1104.JPG,2012-08-04,topright,loggerhead turtle,database,SeaTurtleID2022
7084,SeaTurtleID2022_t051,images/SeaTurtleID2022/database/turtles-data/data/images/t051/PAqcAkuplA_1105.JPG,2012-08-04,left,loggerhead turtle,database,SeaTurtleID2022
7085,SeaTurtleID2022_t051,images/SeaTurtleID2022/database/turtles-data/data/images/t051/PmQHEmXoQR_1106.JPG,2012-08-04,topleft,loggerhead turtle,database,SeaTurtleID2022
7086,SeaTurtleID2022_t051,images/SeaTurtleID2022/database/turtles-data/data/images/t051/WUcxzyTQVK_1107.JPG,2012-08-04,topright,loggerhead turtle,database,SeaTurtleID2022
7087,SeaTurtleID2022_t051,images/SeaTurtleID2022/database/turtles-data/data/images/t051/cOroAElFCe_1108.JPG,2012-08-04,topleft,loggerhead turtle,database,SeaTurtleID2022
7088,SeaTurtleID2022_t051,images/SeaTurtleID2022/database/turtles-data/data/images/t051/onospMudAq_1109.JPG,2012-08-04,topleft,loggerhead turtle,database,SeaTurtleID2022
7089,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/BDXDtrInAG_1110.JPG,2013-06-24,topleft,loggerhead turtle,database,SeaTurtleID2022
7090,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/CwywvJKQoV_1111.JPG,2013-06-24,topleft,loggerhead turtle,database,SeaTurtleID2022
7091,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/DpoueGWnGt_1112.JPG,2013-06-24,left,loggerhead turtle,database,SeaTurtleID2022
7092,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/JnonCSXhIC_1113.JPG,2013-06-24,right,loggerhead turtle,database,SeaTurtleID2022
7093,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/MEsqZvGFFx_1114.JPG,2013-06-24,topright,loggerhead turtle,database,SeaTurtleID2022
7094,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/QXIpRRrjnS_1115.JPG,2018-07-03,left,loggerhead turtle,database,SeaTurtleID2022
7095,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/SUnmVIkpFy_1116.JPG,2018-07-03,left,loggerhead turtle,database,SeaTurtleID2022
7096,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/VvqxfnPTZS_1117.JPG,2013-06-24,right,loggerhead turtle,database,SeaTurtleID2022
7097,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/ZWdoBtOtHP_1118.JPG,2018-07-03,top,loggerhead turtle,database,SeaTurtleID2022
7098,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/aEHTBlWWJe_1119.JPG,2018-07-03,right,loggerhead turtle,database,SeaTurtleID2022
7099,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/fcXDJHeMpX_1120.JPG,2018-07-03,top,loggerhead turtle,database,SeaTurtleID2022
7100,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/htLXqRsymX_1121.JPG,2018-07-03,right,loggerhead turtle,database,SeaTurtleID2022
7101,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/jAPKAMviAP_1122.JPG,2018-07-03,right,loggerhead turtle,database,SeaTurtleID2022
7102,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/jSZnyaElUS_1123.JPG,2018-07-03,right,loggerhead turtle,database,SeaTurtleID2022
7103,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/lIgcCgaPNP_1124.JPG,2018-07-03,right,loggerhead turtle,database,SeaTurtleID2022
7104,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/oTLLYDQmzJ_1125.JPG,2018-07-03,left,loggerhead turtle,database,SeaTurtleID2022
7105,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/rPjjcOutJd_1126.JPG,2018-07-03,left,loggerhead turtle,database,SeaTurtleID2022
7106,SeaTurtleID2022_t052,images/SeaTurtleID2022/database/turtles-data/data/images/t052/uhZsqYvQHN_1127.JPG,2018-07-03,left,loggerhead turtle,database,SeaTurtleID2022
7107,SeaTurtleID2022_t053,images/SeaTurtleID2022/database/turtles-data/data/images/t053/KRzxxHWfTj_1128.JPG,2013-07-02,topleft,loggerhead turtle,database,SeaTurtleID2022
7108,SeaTurtleID2022_t053,images/SeaTurtleID2022/database/turtles-data/data/images/t053/gFDqNJLTUE_1129.JPG,2013-07-02,right,loggerhead turtle,database,SeaTurtleID2022
7109,SeaTurtleID2022_t053,images/SeaTurtleID2022/database/turtles-data/data/images/t053/qsjLjsOfGU_1130.JPG,2013-07-02,topright,loggerhead turtle,database,SeaTurtleID2022
7110,SeaTurtleID2022_t055,images/SeaTurtleID2022/database/turtles-data/data/images/t055/UEGGleIMTZ_1131.JPG,2013-07-02,topleft,loggerhead turtle,database,SeaTurtleID2022
7111,SeaTurtleID2022_t055,images/SeaTurtleID2022/database/turtles-data/data/images/t055/dIPFmHmwjH_1132.JPG,2013-07-02,topright,loggerhead turtle,database,SeaTurtleID2022
7112,SeaTurtleID2022_t055,images/SeaTurtleID2022/database/turtles-data/data/images/t055/tyNQDsyNXX_1133.JPG,2013-07-02,right,loggerhead turtle,database,SeaTurtleID2022
7113,SeaTurtleID2022_t055,images/SeaTurtleID2022/database/turtles-data/data/images/t055/wVgBalTDiy_1134.JPG,2013-07-02,left,loggerhead turtle,database,SeaTurtleID2022
7114,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/FaWAzdiGBE_1135.JPG,2013-07-06,right,loggerhead turtle,database,SeaTurtleID2022
7115,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/OvOyPdtycA_1136.JPG,2013-07-06,right,loggerhead turtle,database,SeaTurtleID2022
7116,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/TtLqCOOUhn_1137.JPG,2013-07-21,right,loggerhead turtle,database,SeaTurtleID2022
7117,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/UzXfQyEBMQ_1138.JPG,2013-07-21,right,loggerhead turtle,database,SeaTurtleID2022
7118,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/cGZNOWiQyl_1139.JPG,2013-07-06,top,loggerhead turtle,database,SeaTurtleID2022
7119,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/itCQLrXAsY_1140.JPG,2013-07-06,left,loggerhead turtle,database,SeaTurtleID2022
7120,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/kcaeujnCZq_1141.JPG,2013-07-02,left,loggerhead turtle,database,SeaTurtleID2022
7121,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/ocXTgpCApq_1142.JPG,2013-07-21,topleft,loggerhead turtle,database,SeaTurtleID2022
7122,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/tIldIbwrCs_1143.JPG,2013-07-02,top,loggerhead turtle,database,SeaTurtleID2022
7123,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/uaMYLWcnxU_1144.JPG,2013-07-02,topright,loggerhead turtle,database,SeaTurtleID2022
7124,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/uxgXThwxtt_1145.JPG,2013-07-21,right,loggerhead turtle,database,SeaTurtleID2022
7125,SeaTurtleID2022_t056,images/SeaTurtleID2022/database/turtles-data/data/images/t056/ycZWAgmrIM_1146.JPG,2013-07-21,topleft,loggerhead turtle,database,SeaTurtleID2022
7126,SeaTurtleID2022_t057,images/SeaTurtleID2022/database/turtles-data/data/images/t057/FBoINIwRBg_1147.JPG,2013-07-02,right,loggerhead turtle,database,SeaTurtleID2022
7127,SeaTurtleID2022_t057,images/SeaTurtleID2022/database/turtles-data/data/images/t057/RLgTtMpoDf_1148.JPG,2013-07-02,topleft,loggerhead turtle,database,SeaTurtleID2022
7128,SeaTurtleID2022_t057,images/SeaTurtleID2022/database/turtles-data/data/images/t057/VOsVSXtqsQ_1149.JPG,2013-07-02,topright,loggerhead turtle,database,SeaTurtleID2022
7129,SeaTurtleID2022_t057,images/SeaTurtleID2022/database/turtles-data/data/images/t057/YTgiMOBCAZ_1150.JPG,2013-07-02,topright,loggerhead turtle,database,SeaTurtleID2022
7130,SeaTurtleID2022_t057,images/SeaTurtleID2022/database/turtles-data/data/images/t057/lvmLlwacOk_1151.JPG,2013-07-02,left,loggerhead turtle,database,SeaTurtleID2022
7131,SeaTurtleID2022_t057,images/SeaTurtleID2022/database/turtles-data/data/images/t057/onnKASZOCU_1152.JPG,2013-07-02,top,loggerhead turtle,database,SeaTurtleID2022
7132,SeaTurtleID2022_t058,images/SeaTurtleID2022/database/turtles-data/data/images/t058/EPpYWrUOwe_1153.JPG,2013-07-04,top,loggerhead turtle,database,SeaTurtleID2022
7133,SeaTurtleID2022_t058,images/SeaTurtleID2022/database/turtles-data/data/images/t058/NjvKnJnCID_1154.JPG,2013-07-04,,loggerhead turtle,database,SeaTurtleID2022
7134,SeaTurtleID2022_t058,images/SeaTurtleID2022/database/turtles-data/data/images/t058/OqsoHmgUBs_1155.JPG,2013-07-04,topright,loggerhead turtle,database,SeaTurtleID2022
7135,SeaTurtleID2022_t058,images/SeaTurtleID2022/database/turtles-data/data/images/t058/bxypOuNran_1156.JPG,2013-07-04,topright,loggerhead turtle,database,SeaTurtleID2022
7136,SeaTurtleID2022_t058,images/SeaTurtleID2022/database/turtles-data/data/images/t058/frxPqsVqzV_1157.JPG,2013-07-04,left,loggerhead turtle,database,SeaTurtleID2022
7137,SeaTurtleID2022_t058,images/SeaTurtleID2022/database/turtles-data/data/images/t058/kdOBbOxCTT_1158.JPG,2013-07-04,topright,loggerhead turtle,database,SeaTurtleID2022
7138,SeaTurtleID2022_t058,images/SeaTurtleID2022/database/turtles-data/data/images/t058/pPSSzhCvHW_1159.JPG,2013-07-04,right,loggerhead turtle,database,SeaTurtleID2022
7139,SeaTurtleID2022_t058,images/SeaTurtleID2022/database/turtles-data/data/images/t058/wVCwFLCsGC_1160.JPG,2013-07-04,topleft,loggerhead turtle,database,SeaTurtleID2022
7140,SeaTurtleID2022_t059,images/SeaTurtleID2022/database/turtles-data/data/images/t059/eQvGkMlFiW_1161.JPG,2013-07-06,topright,loggerhead turtle,database,SeaTurtleID2022
7141,SeaTurtleID2022_t059,images/SeaTurtleID2022/database/turtles-data/data/images/t059/waTLbxjRoy_1162.JPG,2013-07-06,topright,loggerhead turtle,database,SeaTurtleID2022
7142,SeaTurtleID2022_t059,images/SeaTurtleID2022/database/turtles-data/data/images/t059/yDHnTfvWPW_1163.JPG,2013-07-06,topright,loggerhead turtle,database,SeaTurtleID2022
7143,SeaTurtleID2022_t060,images/SeaTurtleID2022/database/turtles-data/data/images/t060/AaUjYXPVOK_1164.JPG,2013-07-06,left,loggerhead turtle,database,SeaTurtleID2022
7144,SeaTurtleID2022_t060,images/SeaTurtleID2022/database/turtles-data/data/images/t060/WsVFtFETtQ_1165.JPG,2013-07-06,right,loggerhead turtle,database,SeaTurtleID2022
7145,SeaTurtleID2022_t060,images/SeaTurtleID2022/database/turtles-data/data/images/t060/jiyVbvrkGb_1166.JPG,2013-07-06,left,loggerhead turtle,database,SeaTurtleID2022
7146,SeaTurtleID2022_t061,images/SeaTurtleID2022/database/turtles-data/data/images/t061/ApBnESWKKX_1167.JPG,2013-07-10,topleft,loggerhead turtle,database,SeaTurtleID2022
7147,SeaTurtleID2022_t061,images/SeaTurtleID2022/database/turtles-data/data/images/t061/DlLsjMSnPc_1168.JPG,2013-07-10,topright,loggerhead turtle,database,SeaTurtleID2022
7148,SeaTurtleID2022_t061,images/SeaTurtleID2022/database/turtles-data/data/images/t061/LBTYSTFczc_1169.JPG,2013-07-10,left,loggerhead turtle,database,SeaTurtleID2022
7149,SeaTurtleID2022_t061,images/SeaTurtleID2022/database/turtles-data/data/images/t061/NbySDmKSuR_1170.JPG,2013-07-10,topleft,loggerhead turtle,database,SeaTurtleID2022
7150,SeaTurtleID2022_t061,images/SeaTurtleID2022/database/turtles-data/data/images/t061/aowsNYnQMG_1171.JPG,2013-07-10,topleft,loggerhead turtle,database,SeaTurtleID2022
7151,SeaTurtleID2022_t061,images/SeaTurtleID2022/database/turtles-data/data/images/t061/iEotnBqiTh_1172.JPG,2013-07-10,left,loggerhead turtle,database,SeaTurtleID2022
7152,SeaTurtleID2022_t061,images/SeaTurtleID2022/database/turtles-data/data/images/t061/mPYebbjbfd_1173.JPG,2013-07-10,topright,loggerhead turtle,database,SeaTurtleID2022
7153,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/BlABEgXClU_1174.jpg,2019-06-15,left,loggerhead turtle,database,SeaTurtleID2022
7154,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/ChhkqrTSaP_1175.JPG,2013-07-10,right,loggerhead turtle,database,SeaTurtleID2022
7155,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/DuyrDpLEEi_1176.JPG,2016-07-08,left,loggerhead turtle,database,SeaTurtleID2022
7156,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/FnBpagvAIt_1177.jpg,2019-06-15,left,loggerhead turtle,database,SeaTurtleID2022
7157,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/KAPTYqjgCu_1178.jpg,2019-06-12,left,loggerhead turtle,database,SeaTurtleID2022
7158,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/LmchQwevXd_1179.jpg,2019-06-15,topleft,loggerhead turtle,database,SeaTurtleID2022
7159,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/OSzpLHotfx_1180.JPG,2013-07-10,topleft,loggerhead turtle,database,SeaTurtleID2022
7160,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/OzKRVqQfLK_1181.jpg,2019-06-12,right,loggerhead turtle,database,SeaTurtleID2022
7161,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/QPypKNPUsE_1182.JPG,2016-07-08,left,loggerhead turtle,database,SeaTurtleID2022
7162,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/RPaiouSTDG_1183.JPG,2013-07-10,topleft,loggerhead turtle,database,SeaTurtleID2022
7163,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/UfFdHgnHku_1184.JPG,2016-07-08,topright,loggerhead turtle,database,SeaTurtleID2022
7164,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/XPVihOzuVh_1185.JPG,2016-07-08,top,loggerhead turtle,database,SeaTurtleID2022
7165,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/YNGMcMZTlP_1186.jpg,2019-06-15,front,loggerhead turtle,database,SeaTurtleID2022
7166,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/YOunoWICqY_1187.jpg,2019-06-12,left,loggerhead turtle,database,SeaTurtleID2022
7167,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/YWxKihMJgU_1188.jpg,2019-06-12,right,loggerhead turtle,database,SeaTurtleID2022
7168,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/aRdugAFBCF_1189.JPG,2016-07-08,right,loggerhead turtle,database,SeaTurtleID2022
7169,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/dlTvPcvMeI_1190.JPG,2013-07-10,topleft,loggerhead turtle,database,SeaTurtleID2022
7170,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/eWhiMoboTh_1191.JPG,2016-07-08,top,loggerhead turtle,database,SeaTurtleID2022
7171,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/gmDFFoLgsA_1192.JPG,2016-07-08,top,loggerhead turtle,database,SeaTurtleID2022
7172,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/ilckZhhsxn_1193.JPG,2016-07-08,topleft,loggerhead turtle,database,SeaTurtleID2022
7173,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/lycKCLStYO_1194.jpg,2019-06-15,right,loggerhead turtle,database,SeaTurtleID2022
7174,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/mGVBqxzzBu_1195.JPG,2013-07-10,left,loggerhead turtle,database,SeaTurtleID2022
7175,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/mRbBzIjcum_1196.JPG,2016-07-08,left,loggerhead turtle,database,SeaTurtleID2022
7176,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/nqqZwWpuVx_1197.JPG,2016-07-08,left,loggerhead turtle,database,SeaTurtleID2022
7177,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/qIIQCChfEQ_1198.JPG,2013-07-10,left,loggerhead turtle,database,SeaTurtleID2022
7178,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/qWpflZyLfO_1199.JPG,2013-07-10,left,loggerhead turtle,database,SeaTurtleID2022
7179,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/sRrcLPwhaZ_1200.JPG,2013-07-10,left,loggerhead turtle,database,SeaTurtleID2022
7180,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/sadgyRUsll_1201.JPG,2016-07-08,left,loggerhead turtle,database,SeaTurtleID2022
7181,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/tFitRjDCzn_1202.JPG,2016-07-08,left,loggerhead turtle,database,SeaTurtleID2022
7182,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/vLXvTaihum_1203.jpg,2019-06-15,topright,loggerhead turtle,database,SeaTurtleID2022
7183,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/wgbhAUQLwU_1204.JPG,2016-07-08,front,loggerhead turtle,database,SeaTurtleID2022
7184,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/wvSEXYeNQr_1205.jpg,2019-06-12,topright,loggerhead turtle,database,SeaTurtleID2022
7185,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/xfoVbASwLD_1206.JPG,2016-07-08,right,loggerhead turtle,database,SeaTurtleID2022
7186,SeaTurtleID2022_t062,images/SeaTurtleID2022/database/turtles-data/data/images/t062/zsxVMhXWvb_1207.jpg,2019-06-12,right,loggerhead turtle,database,SeaTurtleID2022
7187,SeaTurtleID2022_t063,images/SeaTurtleID2022/database/turtles-data/data/images/t063/AGSyRUClGX_1208.JPG,2015-07-09,left,loggerhead turtle,database,SeaTurtleID2022
7188,SeaTurtleID2022_t063,images/SeaTurtleID2022/database/turtles-data/data/images/t063/AZskqnscnD_1209.JPG,2013-07-10,left,loggerhead turtle,database,SeaTurtleID2022
7189,SeaTurtleID2022_t063,images/SeaTurtleID2022/database/turtles-data/data/images/t063/CVXIFXXSds_1210.JPG,2016-07-01,topleft,loggerhead turtle,database,SeaTurtleID2022
7190,SeaTurtleID2022_t063,images/SeaTurtleID2022/database/turtles-data/data/images/t063/DNZouWDqMA_1211.JPG,2015-07-06,right,loggerhead turtle,database,SeaTurtleID2022
7191,SeaTurtleID2022_t063,images/SeaTurtleID2022/database/turtles-data/data/images/t063/HsMzvzPwJZ_1212.JPG,2013-07-10,right,loggerhead turtle,database,SeaTurtleID2022
7192,SeaTurtleID2022_t063,images/SeaTurtleID2022/database/turtles-data/data/images/t063/IHEnIwQrlm_1213.JPG,2016-06-30,top,loggerhead turtle,database,SeaTurtleID2022
7193,SeaTurtleID2022_t063,images/SeaTurtleID2022/database/turtles-data/data/images/t063/IgMcdCepAd_1214.JPG,2015-07-12,topleft,loggerhead turtle,database,SeaTurtleID2022
7194,SeaTurtleID2022_t063,images/SeaTurtleID2022/database/turtles-data/data/images/t063/JPIXZWTVWm_1215.JPG,2015-07-06,right,loggerhead turtle,database,SeaTurtleID2022
